3.856,15.6612,11.9064,0.848,15.6612,1017.5124,1.6696,2.15308,0.00024,0.0244,9,2,1
2.6456,27.528,21.0116,0.7672,27.528,1029.5804,0.9932,8.83348,0.00108,0.05,9,12,1
7.8452,36.574,30.7448,0.8056,33.672,1004.8196,3.8576,5.13868,0.00064,0.056,2,3,1
5.8988,33.5548,29.2192,0.8428,31.8552,1005.5412,2.604,7.05756,0.00596,0.246,24,1,1
6.7892,27.6552,22.0552,0.8068,21.8712,1015.8584,6.718,5.08688,0.00708,0.212,16,11,1
2.3428,19.7464,13.3432,0.7648,19.7464,1030.0404,0.9568,8.09308,0.00028,0.0336,7,2,1
4.2648,21.0116,12.7032,0.712,21.0116,1026.094,1.6952,7.30776,0,0,22,12,1
2.986,15.0612,6.0624,0.6836,14.7236,1025.0752,1.246,7.53208,0,0,13,2,3
7.1964,27.4936,20.7632,0.762,24.5684,1007.7564,3.2348,5.93252,0.00056,0.0388,9,2,1
7.2004,10.7968,3.2496,0.72,7.756,1013.9668,3.4344,4.57924,0.00116,0.0872,2,2,1
7.1464,17.3536,1.6592,0.5012,9.77,1030.9492,5.7612,8.76132,0.00088,0.0308,12,2,3
0,30.7172,22.0832,0.7124,24.6456,1018.3992,6.476,9.99700000000001,0.00368,0.214,11,12,0
1.5752,32.7872,26.5392,0.79,32.7872,1039.1248,0.2852,8.88148,0,0,18,11,0
9.538,38.5388,29.9156,0.714,35.8948,1006.4208,4.0052,9.94600000000001,0.00124,0.1516,20,12,0
4.8912,23.7504,13.5944,0.664,22.9916,1022.008,1.3504,9.66124000000001,0.00052,0.0772,11,2,0
3.6952,32.0248,29.1692,0.8912,32.0248,1000.3812,1.5584,7.27336,0.00524,0.3064,25,1,0
5.0048,20.442,12.7932,0.7248,19.3552,1028.2968,1.8296,9.84064000000001,0,0,25,12,0
3.906,14.008,4.2572,0.6516,13.8084,1024.2268,1.6536,9.99700000000001,0,0,3,1,0
1.6956,25.4416,21.0156,0.8324,25.4416,1018.1132,0.8432,7.62168,0.00012,0.0076,12,2,0
14.2924,34.0872,26.4952,0.7492,29.3712,1004.176,5.6232,7.94228,0.0058,0.1408,18,1,0
